@relation OPENJPA_trainingSet13-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Age numeric
@attribute 'Revision number' numeric
@attribute 'Fix number' numeric
@attribute 'Author Number' numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute Buggyness {no,yes}

@data
57,0,15,0,0,0,0,0,0,0,0,no
58,0,15,0,0,0,0,0,0,0,0,no
81,0,15,0,0,0,0,0,0,0,0,no
63,63,15,1,0,1,63,63,63,63,63,no
72,72,15,1,0,1,72,72,72,72,72,no
69,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
134,13,15,1,0,1,13,13,13,13,13,no
60,0,15,0,0,0,0,0,0,0,0,no
91,15,15,1,0,1,15,15,15,15,15,no
56,0,15,0,0,0,0,0,0,0,0,no
49,49,15,1,0,1,49,49,49,49,49,no
49,49,15,1,0,1,49,49,49,49,49,no
70,0,15,0,0,0,0,0,0,0,0,no
1973,223,15,6,0,1,211,27,35.166667,199,84,no
84,7,15,1,0,1,6,6,6,5,5,no
34,0,15,0,0,0,0,0,0,0,0,no
882,48,15,4,2,1,26,11,6.5,4,3,no
391,4,15,1,0,1,2,2,2,0,0,no
120,2,15,1,0,1,1,1,1,0,0,no
2440,50,15,5,1,2,43,18,8.6,42,19,no
129,0,15,0,0,0,0,0,0,0,0,no
466,0,15,0,0,0,0,0,0,0,0,no
388,0,15,0,0,0,0,0,0,0,0,no
2157,42,15,5,0,3,39,7,7.8,36,19,yes
84,0,15,0,0,0,0,0,0,0,0,no
117,0,15,0,0,0,0,0,0,0,0,no
100,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
245,14,15,1,0,1,7,7,7,0,0,no
437,0,15,0,0,0,0,0,0,0,0,no
257,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,yes
153,2,15,1,0,1,1,1,1,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
2018,48,15,3,0,2,40,19,13.333333,32,17,no
351,0,15,0,0,0,0,0,0,0,0,no
149,19,15,1,0,1,19,19,19,19,19,no
140,0,15,0,0,0,0,0,0,0,0,yes
52,0,15,0,0,0,0,0,0,0,0,no
302,40,15,1,0,1,31,31,31,22,22,no
296,19,15,1,0,1,19,19,19,19,19,no
419,48,15,3,0,3,47,1,15.666667,46,28,no
92,0,15,0,0,0,0,0,0,0,0,no
305,0,15,0,0,0,0,0,0,0,0,no
464,6,15,1,0,1,5,5,5,4,4,no
157,0,15,0,0,0,0,0,0,0,0,no
125,0,15,0,0,0,0,0,0,0,0,no
122,0,15,0,0,0,0,0,0,0,0,no
123,0,15,0,0,0,0,0,0,0,0,no
235,0,15,0,0,0,0,0,0,0,0,no
427,0,15,0,0,0,0,0,0,0,0,no
527,0,15,0,0,0,0,0,0,0,0,no
614,0,15,0,0,0,0,0,0,0,0,no
107,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
75,0,15,0,0,0,0,0,0,0,0,no
67,0,15,0,0,0,0,0,0,0,0,no
647,10,15,1,0,1,8,8,8,6,6,no
43,0,15,0,0,0,0,0,0,0,0,no
89,0,15,0,0,0,0,0,0,0,0,no
67,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
68,8,15,1,0,1,4,4,4,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
126,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
69,0,15,0,0,0,0,0,0,0,0,no
82,0,15,0,0,0,0,0,0,0,0,no
268,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
57,0,15,0,0,0,0,0,0,0,0,no
92,6,15,1,0,1,3,3,3,0,0,no
156,2,15,1,0,1,1,1,1,0,0,no
326,0,15,0,0,0,0,0,0,0,0,no
69,0,15,0,0,0,0,0,0,0,0,no
64,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
30,0,15,0,0,0,0,0,0,0,0,no
88,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
132,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
52,2,15,1,0,1,1,1,1,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
201,0,15,0,0,0,0,0,0,0,0,no
148,0,15,0,0,0,0,0,0,0,0,no
61,0,15,0,0,0,0,0,0,0,0,no
88,4,15,1,0,1,2,2,2,0,0,no
61,0,15,0,0,0,0,0,0,0,0,no
35,0,15,0,0,0,0,0,0,0,0,no
34,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
471,0,15,0,0,0,0,0,0,0,0,no
34,0,15,0,0,0,0,0,0,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
1664,26,15,1,0,1,14,14,14,2,2,no
47,0,15,0,0,0,0,0,0,0,0,no
285,0,15,0,0,0,0,0,0,0,0,no
94,0,15,0,0,0,0,0,0,0,0,no
36,0,15,0,0,0,0,0,0,0,0,no
209,4,15,1,0,1,2,2,2,0,0,no
67,0,15,0,0,0,0,0,0,0,0,no
61,0,15,0,0,0,0,0,0,0,0,no
115,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
177,177,15,2,0,2,177,173,88.5,177,173,no
199,36,15,2,0,1,17,11,8.5,2,1,no
88,5,15,1,0,1,2,2,2,1,1,no
71,2,15,1,0,1,1,1,1,0,0,no
55,4,15,1,0,1,2,2,2,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
255,0,15,0,0,0,0,0,0,0,0,no
1008,114,15,3,0,2,58,3,19.333333,18,10,no
55,0,15,0,0,0,0,0,0,0,0,no
739,54,15,3,0,2,36,7,12,18,16,no
75,2,15,1,0,1,1,1,1,0,0,no
74,4,15,2,0,1,2,1,1,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
75,2,15,1,0,1,1,1,1,0,0,no
87,0,15,0,0,0,0,0,0,0,0,no
138,12,15,2,0,1,6,2,3,0,0,no
211,21,15,1,0,1,10,10,10,1,1,no
150,4,15,1,0,1,2,2,2,0,0,no
160,4,15,1,0,1,2,2,2,0,0,no
479,44,15,3,0,2,25,5,8.333333,6,5,no
144,4,15,1,0,1,2,2,2,0,0,no
69,2,15,1,0,1,1,1,1,0,0,no
553,67,15,1,0,1,62,62,62,57,57,no
32,0,15,0,0,0,0,0,0,0,0,no
145,0,15,0,0,0,0,0,0,0,0,no
358,0,15,0,0,0,0,0,0,0,0,no
222,0,15,0,0,0,0,0,0,0,0,no
202,0,15,0,0,0,0,0,0,0,0,no
47,0,15,0,0,0,0,0,0,0,0,no
35,0,15,0,0,0,0,0,0,0,0,no
91,0,15,0,0,0,0,0,0,0,0,no
170,0,15,0,0,0,0,0,0,0,0,no
36,0,15,0,0,0,0,0,0,0,0,no
148,0,15,0,0,0,0,0,0,0,0,no
103,14,15,1,0,1,7,7,7,0,0,no
801,15,15,2,1,2,11,2,5.5,7,7,no
591,10,15,1,0,1,5,5,5,0,0,no
120,0,15,0,0,0,0,0,0,0,0,no
772,0,15,0,0,0,0,0,0,0,0,no
459,5,15,2,0,2,4,1,2,3,3,no
674,8,15,1,0,1,6,6,6,4,4,no
272,0,15,0,0,0,0,0,0,0,0,no
162,1,15,1,0,1,1,1,1,1,1,no
296,1,15,1,0,1,1,1,1,1,1,no
89,0,15,0,0,0,0,0,0,0,0,no
1917,830,15,3,2,3,724,450,241.333333,618,448,no
93,1,15,1,0,1,1,1,1,1,1,no
272,10,15,1,0,1,5,5,5,0,0,no
140,0,15,0,0,0,0,0,0,0,0,no
115,0,15,0,0,0,0,0,0,0,0,no
130,0,15,0,0,0,0,0,0,0,0,no
111,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
51,4,15,1,0,1,2,2,2,0,0,no
371,27,15,3,1,2,15,1,5,3,3,no
94,0,15,0,0,0,0,0,0,0,0,no
192,13,15,1,0,1,6,6,6,1,1,no
94,0,15,0,0,0,0,0,0,0,0,no
332,9,15,2,0,1,5,1,2.5,1,1,no
105,20,15,1,0,1,11,11,11,2,2,no
209,4,15,1,0,1,2,2,2,0,0,no
626,68,15,2,0,1,36,2,18,4,4,no
198,35,15,2,0,1,17,4,8.5,1,1,no
92,12,15,2,0,1,6,4,3,0,0,no
190,19,15,2,0,1,10,4,5,1,1,no
52,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
109,15,15,1,0,1,8,8,8,1,1,no
87,2,15,1,0,1,1,1,1,0,0,no
74,4,15,1,0,1,2,2,2,0,0,no
112,25,15,2,0,1,12,4,6,1,1,no
67,11,15,1,0,1,11,11,11,11,11,no
63,2,15,1,0,1,1,1,1,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
86,6,15,2,0,1,3,2,1.5,0,0,no
682,20,15,2,0,1,10,2,5,0,0,no
360,55,15,2,0,1,27,2,13.5,1,1,no
85,85,15,1,0,1,85,85,85,85,85,no
155,6,15,1,0,1,3,3,3,0,0,no
147,2,15,1,0,1,1,1,1,0,0,no
50,6,15,1,0,1,3,3,3,0,0,no
187,0,15,0,0,0,0,0,0,0,0,no
92,17,15,1,0,1,9,9,9,1,1,no
116,0,15,0,0,0,0,0,0,0,0,no
48,0,15,0,0,0,0,0,0,0,0,no
197,0,15,0,0,0,0,0,0,0,0,no
123,0,15,0,0,0,0,0,0,0,0,no
90,0,15,0,0,0,0,0,0,0,0,no
230,0,15,0,0,0,0,0,0,0,0,no
235,0,15,0,0,0,0,0,0,0,0,no
132,0,15,0,0,0,0,0,0,0,0,no
56,2,15,1,0,1,1,1,1,0,0,no
77,0,15,0,0,0,0,0,0,0,0,no
95,0,15,0,0,0,0,0,0,0,0,no
111,0,15,0,0,0,0,0,0,0,0,no
114,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
175,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
33,0,15,0,0,0,0,0,0,0,0,no
167,0,15,0,0,0,0,0,0,0,0,no
30,0,15,0,0,0,0,0,0,0,0,no
600,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
303,38,15,1,0,1,19,19,19,0,0,no
703,0,15,0,0,0,0,0,0,0,0,no
1111,397,15,2,0,1,240,179,120,83,61,yes
263,2,15,1,0,1,1,1,1,0,0,no
95,0,15,0,0,0,0,0,0,0,0,no
302,2,15,1,0,1,1,1,1,0,0,no
279,16,15,1,0,1,8,8,8,0,0,no
642,7,15,2,0,1,4,3,2,1,1,no
259,2,15,1,0,1,1,1,1,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
208,0,15,0,0,0,0,0,0,0,0,no
140,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
232,6,15,1,0,1,3,3,3,0,0,no
145,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,no
58,2,15,1,0,1,1,1,1,0,0,no
197,5,15,1,0,1,2,2,2,1,1,no
115,17,15,1,0,1,16,16,16,15,15,no
61,0,15,0,0,0,0,0,0,0,0,no
332,0,15,0,0,0,0,0,0,0,0,no
275,0,15,0,0,0,0,0,0,0,0,no
72,2,15,1,0,1,1,1,1,0,0,no
144,0,15,0,0,0,0,0,0,0,0,no
941,0,15,0,0,0,0,0,0,0,0,no
44,0,15,0,0,0,0,0,0,0,0,no
1077,0,15,0,0,0,0,0,0,0,0,no
136,0,15,0,0,0,0,0,0,0,0,no
416,0,15,0,0,0,0,0,0,0,0,no
128,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
278,0,15,0,0,0,0,0,0,0,0,no
80,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
137,0,15,0,0,0,0,0,0,0,0,no
136,0,15,0,0,0,0,0,0,0,0,no
1830,200,15,8,1,4,188,21,23.5,176,101,yes
793,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
47,0,15,0,0,0,0,0,0,0,0,no
43,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,no
52,2,15,1,1,1,2,2,2,2,2,no
33,0,15,0,0,0,0,0,0,0,0,no
47,0,15,0,0,0,0,0,0,0,0,no
75,0,15,0,0,0,0,0,0,0,0,no
229,0,15,0,0,0,0,0,0,0,0,no
290,0,15,0,0,0,0,0,0,0,0,no
103,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
47,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
113,7,15,4,0,2,6,1,1.5,5,3,no
39,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
49,0,15,0,0,0,0,0,0,0,0,no
232,30,15,2,0,2,26,7,13,22,18,yes
81,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
54,2,15,1,0,1,2,2,2,2,2,no
38,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
55,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
1143,200,15,4,0,2,187,12,46.75,174,61,no
753,51,15,2,0,2,51,22,25.5,51,29,no
52,0,15,0,0,0,0,0,0,0,0,no
37,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
48,0,15,0,0,0,0,0,0,0,0,no
200,0,15,0,0,0,0,0,0,0,0,no
1768,126,15,9,1,4,92,1,10.222222,58,26,yes
1516,22,15,3,0,3,21,1,7,20,16,no
290,18,15,2,0,1,9,4,4.5,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,no
63,0,15,0,0,0,0,0,0,0,0,no
66,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
356,71,15,7,0,3,46,18,6.571429,53,18,no
64,0,15,0,0,0,0,0,0,0,0,no
1448,114,15,5,1,3,94,19,18.8,74,59,no
110,0,15,0,0,0,0,0,0,0,0,no
78,0,15,0,0,0,0,0,0,0,0,no
117,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
297,0,15,0,0,0,0,0,0,0,0,no
264,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
86,0,15,0,0,0,0,0,0,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
319,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
98,30,15,2,0,2,11,1,5.5,8,7,no
86,3,15,3,0,3,3,1,1,3,1,no
110,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
1126,0,15,0,0,0,0,0,0,0,0,no
126,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
108,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
319,0,15,0,0,0,0,0,0,0,0,no
261,9,15,1,0,1,6,6,6,3,3,no
46,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
109,0,15,0,0,0,0,0,0,0,0,no
306,0,15,0,0,0,0,0,0,0,0,no
123,2,15,1,0,1,1,1,1,0,0,no
340,48,15,4,0,3,16,4,4,20,18,yes
525,34,15,2,0,1,17,8,8.5,0,0,no
653,60,15,2,0,2,52,7,26,44,44,yes
213,0,15,0,0,0,0,0,0,0,0,yes
46,5,15,3,0,2,3,1,1,1,1,no
503,20,15,2,0,2,14,6,7,8,8,no
49,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
781,114,15,6,1,3,80,3,13.333333,54,26,no
59,0,15,0,0,0,0,0,0,0,0,no
64,0,15,0,0,0,0,0,0,0,0,no
103,2,15,1,0,1,1,1,1,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
44,44,15,1,0,1,44,44,44,44,44,no
60,0,15,0,0,0,0,0,0,0,0,no
100,0,15,0,0,0,0,0,0,0,0,no
116,4,15,1,0,1,3,3,3,2,2,no
170,9,15,1,0,1,9,9,9,9,9,yes
116,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
31,0,15,0,0,0,0,0,0,0,0,no
1847,182,15,9,0,4,166,9,18.444444,150,48,no
1491,47,15,3,0,2,45,16,15,43,17,no
31,31,15,1,0,1,31,31,31,31,31,no
335,477,15,3,0,1,406,395,135.333333,455,395,no
136,156,15,3,0,1,146,124,48.666667,154,124,no
51,61,15,3,0,1,56,50,18.666667,59,50,no
87,93,15,3,0,1,90,60,30,87,60,no
35,35,15,1,0,1,35,35,35,35,35,no
34,34,15,1,0,1,34,34,34,34,34,no
34,34,15,1,0,1,34,34,34,34,34,no
54,66,15,2,0,1,60,28,30,54,28,no
31,31,15,1,0,1,31,31,31,31,31,no
35,43,15,2,0,1,39,39,19.5,43,39,no
55,55,15,1,0,1,55,55,55,55,55,no
77,81,15,3,0,1,79,75,26.333333,77,75,no
48,54,15,2,0,1,51,50,25.5,52,50,no
66,78,15,3,0,1,72,62,24,66,62,no
210,226,15,2,0,1,218,197,109,210,197,no
32,34,15,2,0,1,33,32,16.5,32,32,no
31,31,15,1,0,1,31,31,31,31,31,no
45,77,15,2,0,1,61,60,30.5,75,60,no
33,33,15,1,0,1,33,33,33,33,33,no
56,56,15,1,0,1,56,56,56,56,56,no
35,35,15,1,0,1,35,35,35,35,35,no
33,33,15,1,0,1,33,33,33,33,33,no
51,99,15,3,0,1,75,63,25,79,63,no
31,31,15,1,0,1,31,31,31,31,31,no
34,34,15,1,0,1,34,34,34,34,34,no
33,35,15,2,0,1,34,32,17,33,32,no
471,533,15,4,0,1,502,477,125.5,489,477,no
46,84,15,4,0,1,65,42,16.25,50,42,no
34,34,15,1,0,1,34,34,34,34,34,no
34,34,15,1,0,1,34,34,34,34,34,no
22,26,15,2,0,1,24,15,12,22,15,no
34,34,15,1,0,1,34,34,34,34,34,no
16,18,15,2,0,1,17,16,8.5,16,16,no
39,41,15,2,0,1,40,39,20,39,39,no
41,43,15,3,0,1,42,33,14,41,33,no
82,106,15,4,0,1,94,78,23.5,82,78,no
31,31,15,1,0,1,31,31,31,31,31,no
33,33,15,1,0,1,33,33,33,33,33,no
34,34,15,1,0,1,34,34,34,34,34,no
35,35,15,1,0,1,35,35,35,35,35,no
54,76,15,3,0,1,65,44,21.666667,54,44,no
31,31,15,1,0,1,31,31,31,31,31,no
66,80,15,3,0,1,73,33,24.333333,66,33,no
60,62,15,2,0,1,61,59,30.5,60,59,yes
33,33,15,1,0,1,33,33,33,33,33,no
33,33,15,1,0,1,33,33,33,33,33,no
34,34,15,1,0,1,34,34,34,34,34,no
33,33,15,1,0,1,33,33,33,33,33,no
33,33,15,1,0,1,33,33,33,33,33,no
37,37,15,1,0,1,37,37,37,37,37,no
72,76,15,3,0,1,74,62,24.666667,72,62,no
67,79,15,2,0,1,73,70,36.5,73,70,no
35,35,15,1,0,1,35,35,35,35,35,no
47,47,15,1,0,1,47,47,47,47,47,no
63,67,15,3,0,1,65,58,21.666667,63,58,no
35,35,15,1,0,1,35,35,35,35,35,no
52,64,15,2,0,1,58,47,29,52,47,no
42,48,15,2,0,1,45,36,22.5,42,36,no
48,48,15,1,0,1,48,48,48,48,48,no
33,33,15,1,0,1,33,33,33,33,33,no
81,105,15,4,0,1,93,55,23.25,91,55,no
443,649,15,4,0,1,546,425,136.5,459,425,no
35,47,15,2,0,1,41,41,20.5,47,41,no
39,45,15,2,0,1,42,39,21,39,39,no
45,51,15,3,0,1,48,41,16,45,41,no
33,33,15,1,0,1,33,33,33,33,33,no
33,33,15,1,0,1,33,33,33,33,33,no
33,33,15,1,0,1,33,33,33,33,33,no
62,76,15,2,0,1,69,45,34.5,62,45,no
33,33,15,1,0,1,33,33,33,33,33,no
33,33,15,1,0,1,33,33,33,33,33,no
63,93,15,3,0,1,78,41,26,63,41,no
33,33,15,1,0,1,33,33,33,33,33,no
49,49,15,1,0,1,49,49,49,49,49,no
68,70,15,2,0,1,69,67,34.5,68,67,no
64,68,15,2,0,1,66,61,33,64,61,no
35,35,15,1,0,1,35,35,35,35,35,no
65,65,15,1,0,1,65,65,65,65,65,no
53,55,15,2,0,1,54,52,27,53,52,no
33,33,15,1,0,1,33,33,33,33,33,no
31,31,15,1,0,1,31,31,31,31,31,no
56,56,15,1,0,1,56,56,56,56,56,no
51,71,15,3,0,1,61,33,20.333333,53,33,no
55,55,15,1,0,1,55,55,55,55,55,no
98,75,15,3,0,1,40,24,13.333333,11,7,yes
84,6,15,1,0,1,6,6,6,6,6,no
65,22,15,2,0,1,20,13,10,18,13,no
108,0,15,0,0,0,0,0,0,0,0,no
101,46,15,2,0,1,42,25,21,38,24,no
64,74,15,2,0,1,69,60,34.5,64,60,no
99,0,15,0,0,0,0,0,0,0,0,no
118,148,15,2,0,1,133,88,66.5,118,88,no
117,117,15,1,0,1,117,117,117,117,117,no
79,57,15,3,0,1,43,12,14.333333,29,12,no
263,0,15,0,0,0,0,0,0,0,0,no
102,0,15,0,0,0,0,0,0,0,0,no
106,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
495,37,15,2,0,1,32,5,16,27,25,no
247,0,15,0,0,0,0,0,0,0,0,no
685,412,15,1,0,1,167,167,167,78,78,no
33,0,15,0,0,0,0,0,0,0,0,no
542,425,15,7,1,2,266,4,38,123,42,no
336,706,15,8,1,1,399,22,49.875,94,39,no
273,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,no
173,12,15,2,0,1,10,2,5,8,7,no
387,0,15,0,0,0,0,0,0,0,0,no
73,0,15,0,0,0,0,0,0,0,0,no
664,6,15,1,0,1,3,3,3,0,0,no
159,0,15,0,0,0,0,0,0,0,0,no
287,0,15,0,0,0,0,0,0,0,0,no
32,32,15,1,0,1,32,32,32,32,32,no
33,33,15,1,0,1,33,33,33,33,33,no
1,173,15,1,0,1,0,0,0,173,173,no
95,23,15,1,0,1,13,13,13,3,3,no
76,0,15,0,0,0,0,0,0,0,0,no
72,0,15,0,0,0,0,0,0,0,0,no
196,0,15,0,0,0,0,0,0,0,0,no
170,0,15,0,0,0,0,0,0,0,0,no
120,0,15,0,0,0,0,0,0,0,0,no
242,0,15,0,0,0,0,0,0,0,0,no
312,0,15,0,0,0,0,0,0,0,0,no
158,7,15,1,1,1,7,7,7,7,7,no
53,0,15,0,0,0,0,0,0,0,0,no
605,21,15,1,0,1,0,0,0,21,21,no
888,54,15,3,0,1,29,15,9.666667,22,13,no
59,8,15,1,0,1,8,8,8,8,8,no
61,0,15,0,0,0,0,0,0,0,0,no
162,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
146,0,15,0,0,0,0,0,0,0,0,no
214,0,15,0,0,0,0,0,0,0,0,no
433,53,15,1,0,1,50,50,50,47,47,no
72,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
327,0,15,0,0,0,0,0,0,0,0,no
265,0,15,0,0,0,0,0,0,0,0,no
35,0,15,0,0,0,0,0,0,0,0,no
554,4,15,1,0,1,3,3,3,2,2,no
297,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
420,436,15,4,0,1,428,418,107,426,418,no
181,217,15,7,0,4,199,165,28.428571,181,165,no
129,0,15,0,0,0,0,0,0,0,0,no
61,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
161,0,15,0,0,0,0,0,0,0,0,no
244,0,15,0,0,0,0,0,0,0,0,no
382,0,15,0,0,0,0,0,0,0,0,no
49,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
97,0,15,0,0,0,0,0,0,0,0,no
1562,307,15,6,1,3,52,4,8.666667,287,245,yes
964,5,15,2,1,2,4,2,2,3,2,no
46,0,15,0,0,0,0,0,0,0,0,no
465,0,15,0,0,0,0,0,0,0,0,no
408,6,15,2,1,2,5,3,2.5,4,2,no
221,0,15,0,0,0,0,0,0,0,0,no
460,0,15,0,0,0,0,0,0,0,0,no
198,41,15,3,0,2,13,8,4.333333,17,16,no
